도,시군,품목,작기,농가명,조사일자,덩굴구분,개체번호,초장,마디수,평균절간장,줄기굵기,엽장,엽폭,엽수,암꽃수,착과수,crps_year,주차
경기,평택,오이,1,12,2020-05-13,,4,5502.0,47.0,11.2,7.0,220.0,276.0,9.0,0.0,6.0,2020,14
경기,평택,오이,1,12,2020-05-20,,1,5719.0,51.0,11.2,7.8,234.0,305.0,12.0,0.0,7.0,2020,15
경기,평택,오이,1,12,2020-05-20,,2,,,,,,,,0.0,0.0,2020,15
경기,평택,오이,1,12,2020-05-20,,3,5162.0,47.0,10.5,8.9,220.0,310.0,12.0,1.0,8.0,2020,15
경기,평택,오이,1,12,2020-05-20,,4,5843.0,50.0,11.2,7.3,202.0,307.0,12.0,1.0,8.0,2020,15
경기,평택,오이,1,12,2020-05-27,,1,5987.0,53.0,11.3,8.2,230.0,306.0,14.0,1.0,0.0,2020,16
경기,평택,오이,1,12,2020-05-27,,2,,,,,,,,0.0,0.0,2020,16
경기,평택,오이,1,12,2020-05-27,,3,5495.0,50.0,10.6,7.9,247.0,322.0,15.0,1.0,10.0,2020,16
경기,평택,오이,1,12,2020-05-27,,4,6117.0,52.0,11.3,8.6,222.0,312.0,14.0,1.0,7.0,2020,16
경기,평택,오이,1,12,2020-06-03,,1,6050.0,53.0,11.4,7.8,220.0,282.0,13.0,1.0,7.0,2020,17
경기,평택,오이,1,12,2020-06-03,,2,,,,,,,,0.0,0.0,2020,17
경기,평택,오이,1,12,2020-06-03,,3,5534.0,50.0,10.6,7.9,235.0,320.0,14.0,0.0,10.0,2020,17
경기,평택,오이,1,12,2020-06-03,,4,6237.0,53.0,11.3,8.7,215.0,307.0,15.0,0.0,9.0,2020,17
경기,평택,오이,1,12,2020-06-10,,1,,,,,,,,0.0,0.0,2020,18
경기,평택,오이,1,12,2020-06-10,,2,,,,,,,,0.0,0.0,2020,18
경기,평택,오이,1,12,2020-06-10,,3,5534.0,50.0,10.6,8.1,208.0,300.0,12.0,0.0,4.0,2020,18
경기,평택,오이,1,12,2020-06-10,,4,6237.0,53.0,11.3,8.7,200.0,250.0,12.0,0.0,8.0,2020,18
경기,평택,오이,3,12,2020-10-07,,1,134.0,5.0,2.7,7.0,166.0,202.0,5.0,0.0,0.0,2020,19
경기,평택,오이,3,12,2020-10-07,,2,93.0,2.0,2.3,6.4,152.0,170.0,4.0,0.0,0.0,2020,19
경기,평택,오이,3,12,2020-10-07,,3,95.0,3.0,2.4,6.7,152.0,180.0,4.0,0.0,0.0,2020,19
경기,평택,오이,3,12,2020-10-07,,4,80.0,1.0,2.0,5.5,148.0,175.0,4.0,0.0,0.0,2020,19
경기,평택,오이,3,12,2020-10-13,,1,444.0,8.0,5.5,9.2,210.0,228.0,8.0,0.0,0.0,2020,20
경기,평택,오이,3,12,2020-10-13,,2,331.0,6.0,4.7,9.6,207.0,250.0,7.0,0.0,0.0,2020,20
경기,평택,오이,3,12,2020-10-13,,3,403.0,7.0,5.0,8.9,210.0,250.0,8.0,0.0,0.0,2020,20
경기,평택,오이,3,12,2020-10-13,,4,261.0,5.0,4.3,9.1,215.0,225.0,6.0,0.0,0.0,2020,20
경기,평택,오이,3,12,2020-10-21,,1,1093.0,13.0,8.4,9.5,243.0,282.0,13.0,2.0,0.0,2020,21
경기,평택,오이,3,12,2020-10-21,,2,943.0,11.0,7.3,10.1,230.0,297.0,13.0,1.0,0.0,2020,21
경기,평택,오이,3,12,2020-10-21,,3,1001.0,12.0,7.7,10.2,233.0,295.0,13.0,1.0,0.0,2020,21
경기,평택,오이,3,12,2020-10-21,,4,898.0,11.0,7.5,9.1,272.0,334.0,12.0,1.0,0.0,2020,21
경기,평택,오이,3,12,2020-10-28,,1,1547.0,16.0,9.7,8.5,261.0,302.0,16.0,1.0,3.0,2020,22
경기,평택,오이,3,12,2020-10-28,,2,1334.0,14.0,8.9,9.2,250.0,331.0,15.0,0.0,3.0,2020,22
경기,평택,오이,3,12,2020-10-28,,3,1408.0,14.0,9.4,8.7,266.0,334.0,15.0,1.0,3.0,2020,22
경기,평택,오이,3,12,2020-10-28,,4,1192.0,12.0,9.2,8.7,271.0,370.0,13.0,2.0,3.0,2020,22
경기,평택,오이,3,12,2020-11-04,,1,2038.0,20.0,10.2,8.7,257.0,327.0,16.0,2.0,6.0,2020,23
경기,평택,오이,3,12,2020-11-04,,2,1813.0,18.0,9.5,8.6,253.0,298.0,14.0,2.0,5.0,2020,23
경기,평택,오이,3,12,2020-11-04,,3,1919.0,18.0,10.1,8.8,252.0,322.0,15.0,2.0,6.0,2020,23
경기,평택,오이,3,12,2020-11-04,,4,1667.0,16.0,9.8,7.7,289.0,350.0,10.0,1.0,6.0,2020,23
경기,평택,오이,3,12,2020-11-11,,1,2464.0,23.0,10.7,10.4,292.0,341.0,16.0,2.0,8.0,2020,24
경기,평택,오이,3,12,2020-11-11,,2,2289.0,22.0,10.0,9.5,273.0,310.0,16.0,3.0,8.0,2020,24
경기,평택,오이,3,12,2020-11-11,,3,2344.0,21.0,10.7,9.1,293.0,354.0,17.0,1.0,10.0,2020,24
경기,평택,오이,3,12,2020-11-11,,4,2117.0,20.0,10.1,9.0,301.0,313.0,14.0,2.0,6.0,2020,24
경기,평택,오이,3,12,2020-11-18,,1,2913.0,27.0,10.8,8.6,276.0,327.0,14.0,2.0,7.0,2020,25
경기,평택,오이,3,12,2020-11-18,,2,2679.0,26.0,9.9,9.8,263.0,296.0,14.0,3.0,8.0,2020,25
경기,평택,오이,3,12,2020-11-18,,3,2841.0,26.0,10.5,9.5,263.0,312.0,13.0,2.0,5.0,2020,25
경기,평택,오이,3,12,2020-11-18,,4,2493.0,23.0,10.4,8.1,290.0,341.0,12.0,3.0,7.0,2020,25
경기,평택,오이,3,12,2020-11-25,,1,3195.0,30.0,10.7,8.1,278.0,297.0,17.0,1.0,8.0,2020,26
경기,평택,오이,3,12,2020-11-25,,2,2897.0,28.0,10.0,8.0,238.0,260.0,13.0,2.0,9.0,2020,26
경기,평택,오이,3,12,2020-11-25,,3,3134.0,29.0,10.4,8.6,263.0,294.0,16.0,3.0,6.0,2020,26
경기,평택,오이,3,12,2020-11-25,,4,2756.0,26.0,10.2,8.5,267.0,305.0,15.0,0.0,9.0,2020,26
경기,평택,오이,3,12,2020-12-02,,1,3239.0,30.0,10.8,8.6,284.0,306.0,17.0,5.0,8.0,2020,27
경기,평택,오이,3,12,2020-12-02,,2,2914.0,28.0,10.0,8.5,246.0,283.0,13.0,3.0,10.0,2020,27
경기,평택,오이,3,12,2020-12-02,,3,3182.0,29.0,10.6,8.6,267.0,310.0,16.0,3.0,10.0,2020,27
경기,평택,오이,3,12,2020-12-02,,4,2774.0,26.0,10.3,8.5,270.0,315.0,15.0,2.0,5.0,2020,27
경기,평택,오이,3,12,2020-12-09,,1,3239.0,30.0,10.8,8.6,285.0,306.0,17.0,0.0,9.0,2020,28
경기,평택,오이,3,12,2020-12-09,,2,2914.0,28.0,10.0,8.5,246.0,283.0,13.0,0.0,11.0,2020,28
경기,평택,오이,3,12,2020-12-09,,3,3182.0,29.0,10.6,8.6,270.0,310.0,16.0,0.0,11.0,2020,28
경기,평택,오이,3,12,2020-12-09,,4,2774.0,26.0,10.3,8.5,286.0,315.0,14.0,0.0,6.0,2020,28
경기,평택,오이,3,12,2020-12-16,,1,3239.0,30.0,10.8,8.7,286.0,303.0,14.0,0.0,8.0,2020,29
경기,평택,오이,3,12,2020-12-16,,2,2914.0,28.0,10.0,8.5,246.0,275.0,13.0,0.0,8.0,2020,29
경기,평택,오이,3,12,2020-12-16,,3,3182.0,29.0,10.6,8.6,270.0,305.0,15.0,0.0,7.0,2020,29
경기,평택,오이,3,12,2020-12-16,,4,2774.0,26.0,10.3,8.5,290.0,318.0,14.0,0.0,5.0,2020,29
경기,평택,오이,3,12,2020-12-23,,1,3239.0,30.0,10.8,8.7,286.0,303.0,14.0,0.0,7.0,2020,30
경기,평택,오이,3,12,2020-12-23,,2,2914.0,28.0,10.0,8.5,246.0,275.0,13.0,0.0,2.0,2020,30
경기,평택,오이,3,12,2020-12-23,,3,3182.0,29.0,10.6,8.6,270.0,305.0,13.0,0.0,3.0,2020,30
경기,평택,오이,3,12,2020-12-23,,4,2774.0,26.0,10.3,8.5,290.0,318.0,14.0,0.0,3.0,2020,30
경북,상주,오이,1,13,2020-11-11,본주,1,978.0,13.0,7.9,7.79,280.0,310.0,12.0,,,2020,1
경북,상주,오이,1,13,2020-11-11,본주,2,967.0,12.0,8.4,8.63,303.0,335.0,11.0,,,2020,1
경북,상주,오이,1,13,2020-11-11,본주,3,1131.0,14.0,8.0,8.19,300.0,322.0,13.0,,,2020,1
경북,상주,오이,1,13,2020-11-11,본주,4,1051.0,14.0,7.6,9.57,324.0,315.0,13.0,,,2020,1
경북,상주,오이,1,13,2020-11-18,본주,1,1378.0,17.0,8.3,8.67,303.0,325.0,16.0,,,2020,2
경북,상주,오이,1,13,2020-11-18,본주,2,1328.0,16.0,8.4,9.26,333.0,392.0,15.0,,,2020,2
경북,상주,오이,1,13,2020-11-18,본주,3,1508.0,18.0,8.5,9.5,306.0,327.0,17.0,,,2020,2
경북,상주,오이,1,13,2020-11-18,본주,4,1442.0,18.0,8.1,9.03,303.0,314.0,17.0,,,2020,2
경북,상주,오이,1,13,2020-11-25,본주,1,1764.0,20.0,9.0,8.8,306.0,345.0,19.0,,,2020,3
경북,상주,오이,1,13,2020-11-25,본주,2,1707.0,20.0,8.8,10.07,323.0,344.0,19.0,,,2020,3
경북,상주,오이,1,13,2020-11-25,본주,3,1941.0,21.0,9.4,10.2,302.0,292.0,20.0,,,2020,3
경북,상주,오이,1,13,2020-11-25,본주,4,1771.0,21.0,8.6,10.25,317.0,331.0,20.0,,,2020,3
경북,상주,오이,1,13,2020-12-02,본주,1,2080.0,23.0,9.3,10.28,326.0,306.0,22.0,,,2020,4
경북,상주,오이,1,13,2020-12-02,본주,2,2031.0,22.0,9.3,11.01,325.0,298.0,21.0,,,2020,4
경북,상주,오이,1,13,2020-12-02,본주,3,2180.0,24.0,9.3,10.11,331.0,302.0,23.0,,,2020,4
경북,상주,오이,1,13,2020-12-02,본주,4,2057.0,24.0,8.8,8.69,287.0,288.0,23.0,,,2020,4
경북,상주,오이,1,13,2020-12-10,본주,1,2313.0,25.0,9.4,8.56,316.0,290.0,20.0,,,2020,5
경북,상주,오이,1,13,2020-12-10,본주,2,2292.0,28.0,8.7,9.33,326.0,317.0,20.0,,,2020,5
경북,상주,오이,1,13,2020-12-10,본주,3,2437.0,29.0,8.9,7.93,314.0,290.0,21.0,,,2020,5
경북,상주,오이,1,13,2020-12-10,본주,4,2305.0,27.0,8.8,8.49,282.0,293.0,21.0,,,2020,5
경북,상주,오이,1,13,2020-12-17,본주,1,2582.0,28.0,9.4,9.03,312.0,286.0,18.0,,,2020,6
경북,상주,오이,1,13,2020-12-17,본주,2,2542.0,28.0,9.3,8.7,314.0,285.0,19.0,,,2020,6
경북,상주,오이,1,13,2020-12-17,본주,3,2696.0,30.0,9.2,8.03,287.0,270.0,21.0,,,2020,6
경북,상주,오이,1,13,2020-12-17,본주,4,2549.0,29.0,9.0,7.39,297.0,288.0,22.0,,,2020,6
경북,상주,오이,1,13,2020-12-23,본주,1,2767.0,30.0,9.3,9.16,307.0,292.0,15.0,,,2020,7
경북,상주,오이,1,13,2020-12-23,본주,2,2679.0,30.0,9.1,9.11,291.0,267.0,16.0,,,2020,7
경북,상주,오이,1,13,2020-12-23,본주,3,2835.0,32.0,9.1,8.18,285.0,282.0,16.0,,,2020,7
경북,상주,오이,1,13,2020-12-23,본주,4,2737.0,32.0,8.7,7.84,282.0,271.0,16.0,,,2020,7
경북,상주,오이,1,13,2020-12-28,본주,1,2897.0,32.0,9.2,9.12,306.0,302.0,17.0,,,2020,8
경북,상주,오이,1,13,2020-12-28,본주,2,2822.0,32.0,9.0,9.08,297.0,274.0,17.0,,,2020,8
경북,상주,오이,1,13,2020-12-28,본주,3,2980.0,34.0,8.9,8.21,286.0,281.0,17.0,,,2020,8
경북,상주,오이,1,13,2020-12-28,본주,4,2906.0,34.0,8.7,7.96,288.0,283.0,17.0,,,2020,8
경북,상주,오이,1,13,2021-01-05,본주,1,3129.0,35.0,9.1,9.11,302.0,306.0,17.0,,,2020,9
경북,상주,오이,1,13,2021-01-05,본주,2,3007.0,35.0,8.7,9.07,292.0,297.0,18.0,,,2020,9
경북,상주,오이,1,13,2021-01-05,본주,3,3180.0,36.0,9.0,8.97,287.0,301.0,18.0,,,2020,9
경북,상주,오이,1,13,2021-01-05,본주,4,3077.0,36.0,8.7,8.81,289.0,270.0,19.0,,,2020,9
경북,상주,오이,1,13,2021-01-12,본주,1,3230.0,36.0,9.1,8.85,281.0,288.0,17.0,,,2020,10
경북,상주,오이,1,13,2021-01-12,본주,2,3117.0,36.0,8.8,8.51,275.0,291.0,18.0,,,2020,10
경북,상주,오이,1,13,2021-01-12,본주,3,3326.0,39.0,8.7,9.07,269.0,275.0,16.0,,,2020,10
경북,상주,오이,1,13,2021-01-12,본주,4,3199.0,38.0,8.6,8.86,272.0,270.0,17.0,,,2020,10
경북,상주,오이,1,13,2021-01-19,본주,1,3441.0,39.0,9.0,8.58,278.0,292.0,15.0,,,2020,11
경북,상주,오이,1,13,2021-01-19,본주,2,3313.0,38.0,8.8,8.59,285.0,298.0,16.0,,,2020,11
경북,상주,오이,1,13,2021-01-19,본주,3,3544.0,41.0,8.8,9.01,295.0,302.0,14.0,,,2020,11
경북,상주,오이,1,13,2021-01-19,본주,4,3396.0,40.0,8.6,8.73,288.0,295.0,15.0,,,2020,11
경북,상주,오이,1,13,2021-01-26,본주,1,3649.0,42.0,8.8,9.12,257.0,277.0,17.0,,,2020,12
경북,상주,오이,1,13,2021-01-26,본주,2,3535.0,41.0,8.8,9.08,262.0,281.0,18.0,,,2020,12
경북,상주,오이,1,13,2021-01-26,본주,3,3732.0,43.0,8.8,9.21,258.0,275.0,16.0,,,2020,12
경북,상주,오이,1,13,2021-01-26,본주,4,3566.0,42.0,8.6,9.07,266.0,268.0,17.0,,,2020,12
경북,상주,오이,1,13,2021-02-02,본주,1,3839.0,44.0,8.9,9.13,252.0,268.0,17.0,,,2020,13
경북,상주,오이,1,13,2021-02-02,본주,2,3754.0,43.0,8.9,9.07,271.0,271.0,16.0,,,2020,13
경북,상주,오이,1,13,2021-02-02,본주,3,3972.0,46.0,8.7,9.12,275.0,275.0,17.0,,,2020,13
경북,상주,오이,1,13,2021-02-02,본주,4,3745.0,45.0,8.5,9.21,261.0,261.0,17.0,,,2020,13
경북,상주,오이,1,13,2021-02-09,본주,1,4066.0,47.0,8.8,9.17,265.0,268.0,17.0,,,2020,14
경북,상주,오이,1,13,2021-02-09,본주,2,3962.0,45.0,8.9,9.05,270.0,274.0,16.0,,,2020,14
경북,상주,오이,1,13,2021-02-09,본주,3,4151.0,48.0,8.8,9.02,268.0,270.0,18.0,,,2020,14
경북,상주,오이,1,13,2021-02-09,본주,4,3921.0,46.0,8.6,9.17,274.0,278.0,16.0,,,2020,14
경북,상주,오이,1,13,2021-02-16,본주,1,4238.0,49.0,8.8,9.21,268.0,275.0,16.0,,,2020,15
경북,상주,오이,1,13,2021-02-16,본주,2,4137.0,49.0,8.9,9.18,282.0,290.0,15.0,,,2020,15
경북,상주,오이,1,13,2021-02-16,본주,3,4317.0,51.0,8.6,9.12,274.0,279.0,16.0,,,2020,15
경북,상주,오이,1,13,2021-02-16,본주,4,4053.0,49.0,8.4,9.19,281.0,285.0,16.0,,,2020,15
경북,상주,오이,1,13,2021-02-23,본주,1,4440.0,51.0,8.8,9.11,262.0,269.0,16.0,,,2020,16
경북,상주,오이,1,13,2021-02-23,본주,2,4332.0,49.0,8.9,9.21,272.0,275.0,15.0,,,2020,16
경북,상주,오이,1,13,2021-02-23,본주,3,4548.0,53.0,8.7,9.07,265.0,270.0,17.0,,,2020,16
경북,상주,오이,1,13,2021-02-23,본주,4,4213.0,51.0,8.4,9.13,263.0,269.0,15.0,,,2020,16
경북,상주,오이,1,13,2021-03-02,본주,1,4614.0,53.0,8.8,9.24,272.0,280.0,17.0,,,2020,17
경북,상주,오이,1,13,2021-03-02,본주,2,4517.0,51.0,9.0,9.15,265.0,273.0,16.0,,,2020,17
경북,상주,오이,1,13,2021-03-02,본주,3,4768.0,56.0,8.6,9.16,271.0,278.0,16.0,,,2020,17
경북,상주,오이,1,13,2021-03-02,본주,4,4357.0,52.0,8.5,9.22,270.0,276.0,17.0,,,2020,17
경북,상주,오이,1,13,2021-03-09,본주,1,4776.0,55.0,8.8,9.02,252.0,258.0,15.0,,,2020,18
경북,상주,오이,1,13,2021-03-09,본주,2,4737.0,53.0,9.0,9.06,249.0,255.0,13.0,,,2020,18
경북,상주,오이,1,13,2021-03-09,본주,3,4982.0,58.0,8.7,9.11,253.0,260.0,17.0,,,2020,18
경북,상주,오이,1,13,2021-03-09,본주,4,4527.0,54.0,8.5,9.01,261.0,265.0,13.0,,,2020,18
경북,상주,오이,1,13,2021-03-15,본주,1,4973.0,57.0,8.8,10.12,252.0,262.0,15.0,,,2020,19
경북,상주,오이,1,13,2021-03-15,본주,2,4931.0,54.0,9.2,9.12,255.0,257.0,14.0,,,2020,19
경북,상주,오이,1,13,2021-03-15,본주,3,5142.0,59.0,8.8,10.18,255.0,257.0,16.0,,,2020,19
경북,상주,오이,1,13,2021-03-15,본주,4,4691.0,55.0,8.6,9.12,266.0,265.0,14.0,,,2020,19
경북,상주,오이,1,13,2021-03-24,본주,1,5296.0,59.0,9.0,8.54,265.0,278.0,12.0,,,2020,20
경북,상주,오이,1,13,2021-03-24,본주,2,5276.0,57.0,9.3,9.58,268.0,272.0,12.0,,,2020,20
경북,상주,오이,1,13,2021-03-24,본주,3,5523.0,63.0,8.8,8.48,272.0,275.0,14.0,,,2020,20
경북,상주,오이,1,13,2021-03-24,본주,4,4955.0,57.0,8.8,10.72,265.0,276.0,13.0,,,2020,20
경북,상주,오이,1,13,2021-03-29,본주,1,5430.0,61.0,8.9,9.58,272.0,289.0,14.0,,,2020,21
경북,상주,오이,1,13,2021-03-29,본주,2,5454.0,59.0,9.3,10.02,268.0,287.0,15.0,,,2020,21
경북,상주,오이,1,13,2021-03-29,본주,3,5682.0,65.0,8.8,10.12,274.0,285.0,14.0,,,2020,21
경북,상주,오이,1,13,2021-03-29,본주,4,5135.0,59.0,8.8,9.54,275.0,284.0,13.0,,,2020,21
경북,상주,오이,1,13,2021-04-05,본주,1,5682.0,64.0,8.9,8.54,236.0,246.0,12.0,,,2020,22
경북,상주,오이,1,13,2021-04-05,본주,2,5715.0,61.0,9.5,8.65,247.0,257.0,12.0,,,2020,22
경북,상주,오이,1,13,2021-04-05,본주,3,5825.0,66.0,8.8,9.11,232.0,242.0,13.0,,,2020,22
경북,상주,오이,1,13,2021-04-05,본주,4,5417.0,62.0,8.8,9.34,245.0,255.0,11.0,,,2020,22
경북,상주,오이,1,13,2021-04-12,본주,1,6015.0,69.0,8.8,9.66,216.0,187.0,12.0,,,2020,23
경북,상주,오이,1,13,2021-04-12,본주,2,5860.0,63.0,9.4,9.78,224.0,165.0,12.0,,,2020,23
경북,상주,오이,1,13,2021-04-12,본주,3,6065.0,70.0,8.7,9.54,213.0,184.0,10.0,,,2020,23
경북,상주,오이,1,13,2021-04-12,본주,4,5575.0,64.0,8.8,10.12,221.0,176.0,9.0,,,2020,23
경북,상주,오이,1,13,2021-04-19,본주,1,6208.0,71.0,8.8,9.97,301.0,314.0,15.0,,,2020,24
경북,상주,오이,1,13,2021-04-19,본주,2,6069.0,66.0,9.3,9.52,298.0,305.0,15.0,,,2020,24
경북,상주,오이,1,13,2021-04-19,본주,3,6399.0,75.0,8.6,8.84,297.0,306.0,15.0,,,2020,24
경북,상주,오이,1,13,2021-04-19,본주,4,5840.0,67.0,8.8,9.32,296.0,317.0,14.0,,,2020,24
경북,상주,오이,1,13,2021-04-26,본주,1,6540.0,74.0,8.8,8.67,285.0,294.0,11.0,,,2020,25
경북,상주,오이,1,13,2021-04-26,본주,2,6389.0,70.0,9.2,8.99,287.0,296.0,11.0,,,2020,25
경북,상주,오이,1,13,2021-04-26,본주,3,6651.0,77.0,8.6,9.14,292.0,312.0,12.0,,,2020,25
경북,상주,오이,1,13,2021-04-26,본주,4,6050.0,69.0,8.8,9.21,274.0,284.0,12.0,,,2020,25
경북,상주,오이,1,13,2021-05-03,본주,1,6871.0,78.0,8.8,9.54,305.0,318.0,10.0,,,2020,26
경북,상주,오이,1,13,2021-05-03,본주,2,6552.0,72.0,9.1,10.52,306.0,319.0,11.0,,,2020,26
경북,상주,오이,1,13,2021-05-03,본주,3,6913.0,80.0,8.6,10.68,312.0,317.0,12.0,,,2020,26
경북,상주,오이,1,13,2021-05-03,본주,4,6290.0,73.0,8.6,10.25,313.0,318.0,10.0,,,2020,26
경북,상주,오이,1,13,2021-05-10,본주,1,7051.0,80.0,8.8,9.85,321.0,332.0,15.0,,,2020,27
경북,상주,오이,1,13,2021-05-10,본주,2,6805.0,75.0,9.1,9.78,315.0,326.0,14.0,,,2020,27
경북,상주,오이,1,13,2021-05-10,본주,3,7199.0,84.0,8.6,9.88,315.0,327.0,14.0,,,2020,27
경북,상주,오이,1,13,2021-05-10,본주,4,6518.0,76.0,8.6,10.55,314.0,329.0,12.0,,,2020,27
경북,상주,오이,1,13,2021-05-17,본주,1,7353.0,85.0,8.8,9.58,325.0,334.0,15.0,,,2020,28
경북,상주,오이,1,13,2021-05-17,본주,2,7263.0,79.0,9.2,8.24,327.0,342.0,15.0,,,2020,28
경북,상주,오이,1,13,2021-05-17,본주,3,7591.0,88.0,8.6,8.57,331.0,356.0,15.0,,,2020,28
경북,상주,오이,1,13,2021-05-17,본주,4,6911.0,80.0,8.7,8.65,326.0,348.0,14.0,,,2020,28
경북,상주,오이,1,13,2021-05-24,본주,1,7864.0,89.0,8.9,8.24,314.0,337.0,21.0,,,2020,29
경북,상주,오이,1,13,2021-05-24,본주,2,7566.0,83.0,9.2,8.15,315.0,339.0,21.0,,,2020,29
경북,상주,오이,1,13,2021-05-24,본주,3,8025.0,92.0,8.7,7.95,316.0,334.0,22.0,,,2020,29
경북,상주,오이,1,13,2021-05-24,본주,4,7425.0,84.0,8.8,7.88,317.0,326.0,22.0,,,2020,29
경북,상주,오이,1,14,2020-11-10,본주,1,460.0,7.0,6.1,0.0,240.0,250.0,7.0,,,2020,1
경북,상주,오이,1,14,2020-11-10,본주,2,483.0,7.0,6.3,0.0,250.0,265.0,7.0,,,2020,1
경북,상주,오이,1,14,2020-11-10,본주,3,568.0,7.0,7.0,0.0,230.0,265.0,7.0,,,2020,1
경북,상주,오이,1,14,2020-11-10,본주,4,500.0,7.0,6.4,0.0,250.0,250.0,7.0,,,2020,1
경북,상주,오이,1,14,2020-11-17,본주,1,773.0,10.0,7.3,0.0,277.0,284.0,9.0,,,2020,2
경북,상주,오이,1,14,2020-11-17,본주,2,805.0,11.0,7.0,8.28,262.0,285.0,10.0,,,2020,2
경북,상주,오이,1,14,2020-11-17,본주,3,848.0,10.0,8.0,0.0,280.0,290.0,9.0,,,2020,2
경북,상주,오이,1,14,2020-11-17,본주,4,777.0,10.0,7.4,0.0,259.0,258.0,9.0,,,2020,2
경북,상주,오이,1,14,2020-11-24,본주,1,1082.0,12.0,8.5,9.44,270.0,273.0,12.0,,,2020,3
경북,상주,오이,1,14,2020-11-24,본주,2,1156.0,12.0,8.8,9.07,293.0,293.0,12.0,,,2020,3
경북,상주,오이,1,14,2020-11-24,본주,3,1176.0,12.0,9.2,9.04,271.0,300.0,12.0,,,2020,3
경북,상주,오이,1,14,2020-11-24,본주,4,1059.0,12.0,8.5,9.94,226.0,243.0,12.0,,,2020,3
경북,상주,오이,1,14,2020-12-01,본주,1,1447.0,15.0,9.2,8.11,324.0,330.0,15.0,,,2020,4
경북,상주,오이,1,14,2020-12-01,본주,2,1509.0,16.0,8.9,10.04,351.0,322.0,16.0,,,2020,4
경북,상주,오이,1,14,2020-12-01,본주,3,1563.0,15.0,9.8,9.4,333.0,345.0,15.0,,,2020,4
경북,상주,오이,1,14,2020-12-01,본주,4,1446.0,15.0,9.2,8.63,365.0,321.0,15.0,,,2020,4
경북,상주,오이,1,14,2020-12-08,본주,1,1809.0,19.0,9.3,9.35,313.0,335.0,18.0,,,2020,5
경북,상주,오이,1,14,2020-12-08,본주,2,1841.0,20.0,9.0,10.36,320.0,300.0,19.0,,,2020,5
경북,상주,오이,1,14,2020-12-08,본주,3,1910.0,19.0,9.8,10.05,323.0,352.0,18.0,,,2020,5
경북,상주,오이,1,14,2020-12-08,본주,4,1802.0,19.0,9.3,9.58,346.0,350.0,18.0,,,2020,5
경북,상주,오이,1,14,2020-12-15,본주,1,2156.0,23.0,9.2,10.03,300.0,327.0,19.0,,,2020,6
경북,상주,오이,1,14,2020-12-15,본주,2,2097.0,23.0,9.0,10.1,314.0,318.0,19.0,,,2020,6
경북,상주,오이,1,14,2020-12-15,본주,3,2240.0,22.0,9.9,10.63,315.0,323.0,17.0,,,2020,6
경북,상주,오이,1,14,2020-12-15,본주,4,2162.0,22.0,9.6,9.61,332.0,307.0,17.0,,,2020,6
경북,상주,오이,1,14,2020-12-22,본주,1,2507.0,25.0,9.9,8.91,307.0,316.0,18.0,,,2020,7
경북,상주,오이,1,14,2020-12-22,본주,2,2514.0,26.0,9.5,10.3,314.0,315.0,18.0,,,2020,7
경북,상주,오이,1,14,2020-12-22,본주,3,2601.0,26.0,9.9,10.2,291.0,296.0,18.0,,,2020,7
경북,상주,오이,1,14,2020-12-22,본주,4,2496.0,25.0,9.8,9.6,326.0,303.0,19.0,,,2020,7
경북,상주,오이,1,14,2020-12-28,본주,1,2810.0,28.0,9.9,8.31,306.0,312.0,20.0,,,2020,8
경북,상주,오이,1,14,2020-12-28,본주,2,2807.0,29.0,9.5,8.12,317.0,322.0,21.0,,,2020,8
경북,상주,오이,1,14,2020-12-28,본주,3,2927.0,28.0,10.3,8.33,301.0,297.0,20.0,,,2020,8
경북,상주,오이,1,14,2020-12-28,본주,4,2777.0,28.0,9.8,8.67,296.0,312.0,19.0,,,2020,8
경북,상주,오이,1,14,2021-01-05,본주,1,3187.0,32.0,9.8,8.31,307.0,311.0,19.0,,,2020,9
경북,상주,오이,1,14,2021-01-05,본주,2,3196.0,33.0,9.6,8.77,318.0,326.0,19.0,,,2020,9
경북,상주,오이,1,14,2021-01-05,본주,3,3313.0,32.0,10.3,9.03,297.0,301.0,19.0,,,2020,9
경북,상주,오이,1,14,2021-01-05,본주,4,3142.0,31.0,10.0,8.76,311.0,299.0,19.0,,,2020,9
경북,상주,오이,1,14,2021-01-12,본주,1,3442.0,34.0,10.0,9.04,298.0,305.0,17.0,,,2020,10
경북,상주,오이,1,14,2021-01-12,본주,2,3492.0,36.0,9.6,8.76,312.0,319.0,18.0,,,2020,10
경북,상주,오이,1,14,2021-01-12,본주,3,3661.0,35.0,10.4,9.21,308.0,314.0,16.0,,,2020,10
경북,상주,오이,1,14,2021-01-12,본주,4,3432.0,34.0,10.0,8.75,298.0,299.0,18.0,,,2020,10
경북,상주,오이,1,14,2021-01-19,본주,1,3799.0,38.0,9.8,9.01,302.0,310.0,17.0,,,2020,11
경북,상주,오이,1,14,2021-01-19,본주,2,3810.0,39.0,9.7,9.11,290.0,305.0,18.0,,,2020,11
경북,상주,오이,1,14,2021-01-19,본주,3,3984.0,38.0,10.4,8.97,296.0,302.0,17.0,,,2020,11
경북,상주,오이,1,14,2021-01-19,본주,4,3711.0,37.0,9.9,8.78,310.0,318.0,17.0,,,2020,11
경북,상주,오이,1,14,2021-01-26,본주,1,4079.0,41.0,9.9,9.01,275.0,313.0,17.0,,,2020,12
